timestamp,machine_id,machine_type,energy_kwh,production_units,temperature_c,operating_hours,machine_status,energy_cost_inr,is_anomaly
2026-09-05 11:00:00,M-002,Industrial Motor,5.27,7.26,56.41,0.2,Idle,42.16,False
2026-09-05 11:00:00,M-003,Compressor,7.74,5.09,63.2,0.2,Idle,61.92,False
2026-09-05 11:00:00,M-004,Hydraulic Press,6.59,6.79,58.54,0.2,Idle,52.72,False
2026-09-05 11:00:00,M-005,Cooling System,4.25,4.48,50.66,0.2,Idle,34.0,False
2026-09-05 12:00:00,M-001,CNC Machine,4.46,6.89,55.98,0.2,Idle,35.68,False
2026-09-05 12:00:00,M-002,Industrial Motor,5.86,7.88,59.59,0.2,Idle,46.88,False
2026-09-05 12:00:00,M-003,Compressor,8.28,5.03,61.15,0.2,Idle,66.24,False
2026-09-05 12:00:00,M-004,Hydraulic Press,6.59,6.92,60.48,0.2,Idle,52.72,False
2026-09-05 12:00:00,M-005,Cooling System,3.96,4.64,51.38,0.2,Idle,31.68,False
2026-09-05 13:00:00,M-001,CNC Machine,4.6,5.99,56.96,0.2,Idle,36.8,False
2026-09-05 13:00:00,M-002,Industrial Motor,6.25,6.41,61.66,0.2,Idle,50.0,False
2026-09-05 13:00:00,M-003,Compressor,7.58,5.71,63.7,0.2,Idle,60.64,False
2026-09-05 13:00:00,M-004,Hydraulic Press,6.54,6.64,58.99,0.2,Idle,52.32,False
2026-09-05 13:00:00,M-005,Cooling System,3.92,4.97,51.27,0.2,Idle,31.36,False
2026-09-05 14:00:00,M-001,CNC Machine,4.4,6.22,56.18,0.2,Idle,35.2,False
2026-09-05 14:00:00,M-002,Industrial Motor,5.63,6.78,59.1,0.2,Idle,45.04,False
2026-09-05 14:00:00,M-003,Compressor,7.8,4.92,63.57,0.2,Idle,62.4,False
2026-09-05 14:00:00,M-004,Hydraulic Press,6.45,7.28,58.64,0.2,Idle,51.6,False
2026-09-05 14:00:00,M-005,Cooling System,4.24,5.1,53.99,0.2,Idle,33.92,False
2026-09-05 15:00:00,M-001,CNC Machine,4.85,5.6,52.81,0.2,Idle,38.8,False
2026-09-05 15:00:00,M-002,Industrial Motor,5.45,6.35,62.38,0.2,Idle,43.6,False
2026-09-05 15:00:00,M-003,Compressor,7.91,5.65,60.93,0.2,Idle,63.28,False
2026-09-05 15:00:00,M-004,Hydraulic Press,6.87,7.38,58.35,0.2,Idle,54.96,False
2026-09-05 15:00:00,M-005,Cooling System,3.98,3.84,51.87,0.2,Idle,31.84,False
2026-09-05 16:00:00,M-001,CNC Machine,4.17,6.57,54.68,0.2,Idle,33.36,False
2026-09-05 16:00:00,M-002,Industrial Motor,5.99,7.28,61.39,0.2,Idle,47.92,False
2026-09-05 16:00:00,M-003,Compressor,7.43,5.49,60.18,0.2,Idle,59.44,False
2026-09-05 16:00:00,M-004,Hydraulic Press,7.16,7.26,60.79,0.2,Idle,57.28,False
2026-09-05 16:00:00,M-005,Cooling System,4.31,4.76,52.76,0.2,Idle,34.48,False
2026-09-05 17:00:00,M-001,CNC Machine,4.76,6.02,58.34,0.2,Idle,38.08,False
2026-09-05 17:00:00,M-002,Industrial Motor,6.25,6.66,59.36,0.2,Idle,50.0,False
2026-09-05 17:00:00,M-003,Compressor,7.14,5.81,65.17,0.2,Idle,57.12,False
2026-09-05 17:00:00,M-004,Hydraulic Press,6.18,7.06,58.44,0.2,Idle,49.44,False
2026-09-05 17:00:00,M-005,Cooling System,3.99,4.86,49.0,0.2,Idle,31.92,False
2026-09-05 18:00:00,M-001,CNC Machine,4.77,6.25,56.1,0.2,Idle,38.16,False
2026-09-05 18:00:00,M-002,Industrial Motor,5.68,7.75,63.71,0.2,Idle,45.44,False
2026-09-05 18:00:00,M-003,Compressor,7.64,5.34,60.78,0.2,Idle,61.12,False
2026-09-05 18:00:00,M-004,Hydraulic Press,6.61,7.34,59.92,0.2,Idle,52.88,False
2026-09-05 18:00:00,M-005,Cooling System,3.9,4.67,52.34,0.2,Idle,31.2,False
2026-09-05 19:00:00,M-001,CNC Machine,5.24,6.64,56.78,0.2,Idle,41.92,False
2026-09-05 19:00:00,M-002,Industrial Motor,5.72,7.64,60.78,0.2,Idle,45.76,False
2026-09-05 19:00:00,M-003,Compressor,7.18,5.77,63.3,0.2,Idle,57.44,False
2026-09-05 19:00:00,M-004,Hydraulic Press,6.9,7.04,60.46,0.2,Idle,55.2,False
2026-09-05 19:00:00,M-005,Cooling System,3.6,4.29,51.18,0.2,Idle,28.8,False
2026-09-05 20:00:00,M-001,CNC Machine,4.95,6.76,55.86,0.2,Idle,39.6,False
2026-09-05 20:00:00,M-002,Industrial Motor,5.26,7.04,61.03,0.2,Idle,42.08,False
2026-09-05 20:00:00,M-003,Compressor,8.82,4.9,65.14,0.2,Idle,70.56,False
2026-09-05 20:00:00,M-004,Hydraulic Press,6.5,7.15,57.81,0.2,Idle,52.0,False
2026-09-05 20:00:00,M-005,Cooling System,4.48,4.41,52.37,0.2,Idle,35.84,False
2026-09-05 21:00:00,M-001,CNC Machine,5.34,5.93,55.1,0.2,Idle,42.72,False
2026-09-05 21:00:00,M-002,Industrial Motor,5.49,7.64,60.73,0.2,Idle,43.92,False
2026-09-05 21:00:00,M-003,Compressor,6.92,5.38,68.03,0.2,Idle,55.36,False
2026-09-05 21:00:00,M-004,Hydraulic Press,6.59,8.27,55.8,0.2,Idle,52.72,False
2026-09-05 21:00:00,M-005,Cooling System,4.22,4.63,52.71,0.2,Idle,33.76,False
2026-09-05 22:00:00,M-001,CNC Machine,4.95,6.4,57.89,0.2,Idle,39.6,False
2026-09-05 22:00:00,M-002,Industrial Motor,5.34,7.53,62.73,0.2,Idle,42.72,False
2026-09-05 22:00:00,M-003,Compressor,9.28,5.94,61.75,0.2,Idle,74.24,False
2026-09-05 22:00:00,M-004,Hydraulic Press,5.91,7.65,59.11,0.2,Idle,47.28,False
2026-09-05 22:00:00,M-005,Cooling System,4.68,4.3,50.45,0.2,Idle,37.44,False
2026-09-05 23:00:00,M-001,CNC Machine,4.66,5.45,51.05,0.2,Idle,37.28,False
2026-09-05 23:00:00,M-002,Industrial Motor,4.99,7.63,60.06,0.2,Idle,39.92,False
2026-09-05 23:00:00,M-003,Compressor,7.65,4.38,67.29,0.2,Idle,61.2,False
2026-09-05 23:00:00,M-004,Hydraulic Press,6.4,7.72,57.94,0.2,Idle,51.2,False
2026-09-05 23:00:00,M-005,Cooling System,4.32,4.51,49.27,0.2,Idle,34.56,False
2026-09-06 00:00:00,M-001,CNC Machine,4.02,6.6,53.74,0.2,Idle,32.16,False
2026-09-06 00:00:00,M-002,Industrial Motor,5.92,6.92,60.05,0.2,Idle,47.36,False
2026-09-06 00:00:00,M-003,Compressor,7.34,4.66,64.4,0.2,Idle,58.72,False
2026-09-06 00:00:00,M-004,Hydraulic Press,6.52,7.45,57.04,0.2,Idle,52.16,False
2026-09-06 00:00:00,M-005,Cooling System,4.07,4.75,51.82,0.2,Idle,32.56,False
2026-09-06 01:00:00,M-001,CNC Machine,4.39,7.39,51.3,0.2,Idle,35.12,False
2026-09-06 01:00:00,M-002,Industrial Motor,5.47,7.65,59.36,0.2,Idle,43.76,False
2026-09-06 01:00:00,M-003,Compressor,7.68,4.92,67.2,0.2,Idle,61.44,False
2026-09-06 01:00:00,M-004,Hydraulic Press,7.1,7.98,55.17,0.2,Idle,56.8,False
2026-09-06 01:00:00,M-005,Cooling System,3.48,4.09,50.38,0.2,Idle,27.84,False
2026-09-06 02:00:00,M-001,CNC Machine,4.95,6.78,54.56,0.2,Idle,39.6,False
2026-09-06 02:00:00,M-002,Industrial Motor,5.46,7.19,60.41,0.2,Idle,43.68,False
2026-09-06 02:00:00,M-003,Compressor,7.04,5.57,64.6,0.2,Idle,56.32,False
2026-09-06 02:00:00,M-004,Hydraulic Press,6.58,8.06,59.4,0.2,Idle,52.64,False
2026-09-06 02:00:00,M-005,Cooling System,4.17,5.51,52.79,0.2,Idle,33.36,False
2026-09-06 03:00:00,M-001,CNC Machine,4.85,5.93,55.92,0.2,Idle,38.8,False
2026-09-06 03:00:00,M-002,Industrial Motor,5.35,7.31,60.41,0.2,Idle,42.8,False
2026-09-06 03:00:00,M-003,Compressor,8.01,5.86,65.92,0.2,Idle,64.08,False
2026-09-06 03:00:00,M-004,Hydraulic Press,7.05,7.36,58.56,0.2,Idle,56.4,False
2026-09-06 03:00:00,M-005,Cooling System,4.28,4.16,50.02,0.2,Idle,34.24,False
2026-09-06 04:00:00,M-001,CNC Machine,4.85,5.98,55.59,0.2,Idle,38.8,False
2026-09-06 04:00:00,M-002,Industrial Motor,6.06,6.52,61.14,0.2,Idle,48.48,False
2026-09-06 04:00:00,M-003,Compressor,7.08,4.95,63.71,0.2,Idle,56.64,False
2026-09-06 04:00:00,M-004,Hydraulic Press,6.8,7.23,57.27,0.2,Idle,54.4,False
2026-09-06 04:00:00,M-005,Cooling System,4.1,3.78,51.39,0.2,Idle,32.8,False
2026-09-06 05:00:00,M-001,CNC Machine,4.6,6.62,58.36,0.2,Idle,36.8,False
2026-09-06 05:00:00,M-002,Industrial Motor,6.15,6.1,59.55,0.2,Idle,49.2,False
2026-09-06 05:00:00,M-003,Compressor,7.84,5.61,66.28,0.2,Idle,62.72,False
2026-09-06 05:00:00,M-004,Hydraulic Press,6.31,7.27,60.84,0.2,Idle,50.48,False
2026-09-06 05:00:00,M-005,Cooling System,4.26,4.46,54.47,0.2,Idle,34.08,False
2026-09-06 06:00:00,M-001,CNC Machine,4.97,5.78,53.82,0.2,Idle,39.76,False
2026-09-06 06:00:00,M-002,Industrial Motor,5.72,7.12,57.0,0.2,Idle,45.76,False
2026-09-06 06:00:00,M-003,Compressor,8.43,4.92,65.77,0.2,Idle,67.44,False
2026-09-06 06:00:00,M-004,Hydraulic Press,6.85,7.46,57.41,0.2,Idle,54.8,False
2026-09-06 06:00:00,M-005,Cooling System,4.15,4.99,52.46,0.2,Idle,33.2,False
2026-09-06 07:00:00,M-001,CNC Machine,4.58,6.88,58.12,0.2,Idle,36.64,False
2026-09-06 07:00:00,M-002,Industrial Motor,6.26,6.32,59.25,0.2,Idle,50.08,False
2026-09-06 07:00:00,M-003,Compressor,6.92,5.15,63.09,0.2,Idle,55.36,False
2026-09-06 07:00:00,M-004,Hydraulic Press,6.5,6.88,57.73,0.2,Idle,52.0,False
2026-09-06 07:00:00,M-005,Cooling System,4.25,4.84,52.62,0.2,Idle,34.0,False
2026-09-06 08:00:00,M-001,CNC Machine,4.55,5.75,58.6,0.2,Idle,36.4,False
2026-09-06 08:00:00,M-002,Industrial Motor,6.27,6.78,59.51,0.2,Idle,50.16,False
2026-09-06 08:00:00,M-003,Compressor,8.3,5.25,66.54,0.2,Idle,66.4,False
2026-09-06 08:00:00,M-004,Hydraulic Press,6.59,7.43,57.89,0.2,Idle,52.72,False
2026-09-06 08:00:00,M-005,Cooling System,4.42,4.62,52.01,0.2,Idle,35.36,False
2026-09-06 09:00:00,M-001,CNC Machine,5.27,6.61,55.76,0.2,Idle,42.16,False
2026-09-06 09:00:00,M-002,Industrial Motor,5.18,7.38,54.74,0.2,Idle,41.44,False
2026-09-06 09:00:00,M-003,Compressor,7.76,5.41,62.97,0.2,Idle,62.08,False
2026-09-06 09:00:00,M-004,Hydraulic Press,6.73,7.65,60.26,0.2,Idle,53.84,False
2026-09-06 09:00:00,M-005,Cooling System,4.01,4.53,53.98,0.2,Idle,32.08,False
2026-09-06 10:00:00,M-001,CNC Machine,4.95,6.19,54.05,0.2,Idle,39.6,False
2026-09-06 10:00:00,M-002,Industrial Motor,5.73,6.83,60.03,0.2,Idle,45.84,False
2026-09-06 10:00:00,M-003,Compressor,7.67,5.45,60.33,0.2,Idle,61.36,False
2026-09-06 10:00:00,M-004,Hydraulic Press,7.07,7.24,57.41,0.2,Idle,56.56,False
2026-09-06 10:00:00,M-005,Cooling System,4.45,4.41,50.58,0.2,Idle,35.6,False
2026-09-06 11:00:00,M-001,CNC Machine,4.75,5.52,54.03,0.2,Idle,38.0,False
2026-09-06 11:00:00,M-002,Industrial Motor,5.64,6.64,60.98,0.2,Idle,45.12,False
2026-09-06 11:00:00,M-003,Compressor,7.94,5.25,67.63,0.2,Idle,63.52,False
2026-09-06 11:00:00,M-004,Hydraulic Press,6.86,7.29,56.98,0.2,Idle,54.88,False
2026-09-06 11:00:00,M-005,Cooling System,4.05,4.2,51.04,0.2,Idle,32.4,False
2026-09-06 12:00:00,M-001,CNC Machine,5.48,6.48,53.57,0.2,Idle,43.84,False
2026-09-06 12:00:00,M-002,Industrial Motor,5.68,6.96,60.79,0.2,Idle,45.44,False
2026-09-06 12:00:00,M-003,Compressor,8.4,5.36,59.15,0.2,Idle,67.2,False
2026-09-06 12:00:00,M-004,Hydraulic Press,6.55,6.07,60.19,0.2,Idle,52.4,False
2026-09-06 12:00:00,M-005,Cooling System,3.44,3.94,53.14,0.2,Idle,27.52,False
2026-09-06 13:00:00,M-001,CNC Machine,4.49,6.42,53.03,0.2,Idle,35.92,False
2026-09-06 13:00:00,M-002,Industrial Motor,5.74,6.64,58.75,0.2,Idle,45.92,False
2026-09-06 13:00:00,M-003,Compressor,6.46,5.46,62.29,0.2,Idle,51.68,False
2026-09-06 13:00:00,M-004,Hydraulic Press,6.65,6.82,56.92,0.2,Idle,53.2,False
2026-09-06 13:00:00,M-005,Cooling System,3.73,4.79,52.09,0.2,Idle,29.84,False
2026-09-06 14:00:00,M-001,CNC Machine,5.33,6.58,54.04,0.2,Idle,42.64,False
2026-09-06 14:00:00,M-002,Industrial Motor,5.08,7.39,55.22,0.2,Idle,40.64,False
2026-09-06 14:00:00,M-003,Compressor,7.8,5.6,66.36,0.2,Idle,62.4,False
2026-09-06 14:00:00,M-004,Hydraulic Press,6.96,6.68,61.74,0.2,Idle,55.68,False
2026-09-06 14:00:00,M-005,Cooling System,4.27,4.65,52.02,0.2,Idle,34.16,False
2026-09-06 15:00:00,M-001,CNC Machine,5.19,5.51,53.78,0.2,Idle,41.52,False
2026-09-06 15:00:00,M-002,Industrial Motor,5.17,7.49,57.64,0.2,Idle,41.36,False
2026-09-06 15:00:00,M-003,Compressor,7.64,5.85,66.91,0.2,Idle,61.12,False
2026-09-06 15:00:00,M-004,Hydraulic Press,6.0,7.45,59.78,0.2,Idle,48.0,False
2026-09-06 15:00:00,M-005,Cooling System,4.38,4.29,52.05,0.2,Idle,35.04,False
2026-09-06 16:00:00,M-001,CNC Machine,4.85,5.52,59.39,0.2,Idle,38.8,False
2026-09-06 16:00:00,M-002,Industrial Motor,5.68,7.48,62.15,0.2,Idle,45.44,False
2026-09-06 16:00:00,M-003,Compressor,7.9,5.34,61.82,0.2,Idle,63.2,False
2026-09-06 16:00:00,M-004,Hydraulic Press,7.17,7.64,56.33,0.2,Idle,57.36,False
2026-09-06 16:00:00,M-005,Cooling System,4.18,5.01,50.22,0.2,Idle,33.44,False
2026-09-06 17:00:00,M-001,CNC Machine,4.72,6.8,56.52,0.2,Idle,37.76,False
2026-09-06 17:00:00,M-002,Industrial Motor,5.68,7.03,60.99,0.2,Idle,45.44,False
2026-09-06 17:00:00,M-003,Compressor,6.87,5.37,61.76,0.2,Idle,54.96,False
2026-09-06 17:00:00,M-004,Hydraulic Press,6.7,8.06,56.95,0.2,Idle,53.6,False
2026-09-06 17:00:00,M-005,Cooling System,3.93,4.01,47.96,0.2,Idle,31.44,False
2026-09-06 18:00:00,M-001,CNC Machine,4.63,6.25,53.07,0.2,Idle,37.04,False
2026-09-06 18:00:00,M-002,Industrial Motor,5.82,7.16,64.19,0.2,Idle,46.56,False
2026-09-06 18:00:00,M-003,Compressor,8.34,4.62,65.95,0.2,Idle,66.72,False
2026-09-06 18:00:00,M-004,Hydraulic Press,6.83,7.03,57.08,0.2,Idle,54.64,False
2026-09-06 18:00:00,M-005,Cooling System,4.58,4.57,53.21,0.2,Idle,36.64,False
2026-09-06 19:00:00,M-001,CNC Machine,4.68,6.56,52.03,0.2,Idle,37.44,False
2026-09-06 19:00:00,M-002,Industrial Motor,6.11,7.08,56.95,0.2,Idle,48.88,False
2026-09-06 19:00:00,M-003,Compressor,7.86,4.81,62.03,0.2,Idle,62.88,False
2026-09-06 19:00:00,M-004,Hydraulic Press,6.58,7.02,55.27,0.2,Idle,52.64,False
2026-09-06 19:00:00,M-005,Cooling System,4.38,4.15,49.39,0.2,Idle,35.04,False
2026-09-06 20:00:00,M-001,CNC Machine,4.62,5.49,56.46,0.2,Idle,36.96,False
2026-09-06 20:00:00,M-002,Industrial Motor,5.54,7.09,60.09,0.2,Idle,44.32,False
2026-09-06 20:00:00,M-003,Compressor,8.03,4.52,64.77,0.2,Idle,64.24,False
2026-09-06 20:00:00,M-004,Hydraulic Press,7.16,7.25,55.75,0.2,Idle,57.28,False
2026-09-06 20:00:00,M-005,Cooling System,4.24,4.91,51.33,0.2,Idle,33.92,False
2026-09-06 21:00:00,M-001,CNC Machine,4.77,6.29,57.44,0.2,Idle,38.16,False
2026-09-06 21:00:00,M-002,Industrial Motor,5.44,6.58,62.07,0.2,Idle,43.52,False
2026-09-06 21:00:00,M-003,Compressor,8.22,5.0,67.4,0.2,Idle,65.76,False
2026-09-06 21:00:00,M-004,Hydraulic Press,7.03,7.26,55.69,0.2,Idle,56.24,False
2026-09-06 21:00:00,M-005,Cooling System,4.25,4.77,52.95,0.2,Idle,34.0,False
2026-09-06 22:00:00,M-001,CNC Machine,4.32,5.97,56.01,0.2,Idle,34.56,False
2026-09-06 22:00:00,M-002,Industrial Motor,5.59,6.01,61.88,0.2,Idle,44.72,False
2026-09-06 22:00:00,M-003,Compressor,8.71,5.33,66.05,0.2,Idle,69.68,False
2026-09-06 22:00:00,M-004,Hydraulic Press,6.76,7.11,57.91,0.2,Idle,54.08,False
2026-09-06 22:00:00,M-005,Cooling System,3.96,3.93,50.88,0.2,Idle,31.68,False
2026-09-06 23:00:00,M-001,CNC Machine,4.81,5.27,54.5,0.2,Idle,38.48,False
2026-09-06 23:00:00,M-002,Industrial Motor,5.84,6.24,61.43,0.2,Idle,46.72,False
2026-09-06 23:00:00,M-003,Compressor,7.65,5.35,65.18,0.2,Idle,61.2,False
2026-09-06 23:00:00,M-004,Hydraulic Press,6.87,7.91,56.35,0.2,Idle,54.96,False
2026-09-06 23:00:00,M-005,Cooling System,4.5,4.6,50.81,0.2,Idle,36.0,False
2026-09-07 00:00:00,M-001,CNC Machine,6.2,9.81,55.06,0.2,Idle,49.6,False
2026-09-07 00:00:00,M-002,Industrial Motor,7.7,9.08,56.52,0.2,Idle,61.6,False
2026-09-07 00:00:00,M-003,Compressor,9.72,6.69,64.27,0.2,Idle,77.76,False
2026-09-07 00:00:00,M-004,Hydraulic Press,9.35,10.8,53.26,0.2,Idle,74.8,False
2026-09-07 00:00:00,M-005,Cooling System,5.7,6.98,50.45,0.2,Idle,45.6,False
2026-09-07 01:00:00,M-001,CNC Machine,6.47,8.51,53.67,0.2,Idle,51.76,False
2026-09-07 01:00:00,M-002,Industrial Motor,7.32,9.75,59.19,0.2,Idle,58.56,False
2026-09-07 01:00:00,M-003,Compressor,9.51,6.62,64.29,0.2,Idle,76.08,False
2026-09-07 01:00:00,M-004,Hydraulic Press,9.28,10.47,59.64,0.2,Idle,74.24,False
2026-09-07 01:00:00,M-005,Cooling System,5.42,6.16,53.68,0.2,Idle,43.36,False
2026-09-07 02:00:00,M-001,CNC Machine,6.05,7.49,53.07,0.2,Idle,48.4,False
2026-09-07 02:00:00,M-002,Industrial Motor,8.03,10.43,60.97,0.2,Idle,64.24,False
2026-09-07 02:00:00,M-003,Compressor,9.85,7.6,64.7,0.2,Idle,78.8,False
2026-09-07 02:00:00,M-004,Hydraulic Press,9.46,9.9,57.77,0.2,Idle,75.68,False
2026-09-07 02:00:00,M-005,Cooling System,5.78,5.82,53.75,0.2,Idle,46.24,False
2026-09-07 03:00:00,M-001,CNC Machine,6.38,7.95,52.88,0.2,Idle,51.04,False
2026-09-07 03:00:00,M-002,Industrial Motor,7.69,7.68,61.22,0.2,Idle,61.52,False
2026-09-07 03:00:00,M-003,Compressor,9.18,7.15,63.3,0.2,Idle,73.44,False
2026-09-07 03:00:00,M-004,Hydraulic Press,9.74,8.23,55.83,0.2,Idle,77.92,False
2026-09-07 03:00:00,M-005,Cooling System,5.92,6.6,50.2,0.2,Idle,47.36,False
2026-09-07 04:00:00,M-001,CNC Machine,6.53,7.64,53.31,0.2,Idle,52.24,False
2026-09-07 04:00:00,M-002,Industrial Motor,7.38,9.68,56.44,0.2,Idle,59.04,False
2026-09-07 04:00:00,M-003,Compressor,10.54,5.75,62.88,0.2,Idle,84.32,False
2026-09-07 04:00:00,M-004,Hydraulic Press,9.38,9.56,60.35,0.2,Idle,75.04,False
2026-09-07 04:00:00,M-005,Cooling System,5.49,5.87,53.0,0.2,Idle,43.92,False
2026-09-07 05:00:00,M-001,CNC Machine,6.49,7.49,56.1,0.2,Idle,51.92,False
2026-09-07 05:00:00,M-002,Industrial Motor,6.72,10.12,58.48,0.2,Idle,53.76,False
2026-09-07 05:00:00,M-003,Compressor,10.46,6.51,64.96,0.2,Idle,83.68,False
2026-09-07 05:00:00,M-004,Hydraulic Press,8.73,11.2,57.0,0.2,Idle,69.84,False
2026-09-07 05:00:00,M-005,Cooling System,5.7,6.55,54.54,0.2,Idle,45.6,False
2026-09-07 06:00:00,M-001,CNC Machine,5.96,8.59,52.33,0.2,Idle,47.68,False
2026-09-07 06:00:00,M-002,Industrial Motor,7.9,8.41,62.38,0.2,Idle,63.2,False
2026-09-07 06:00:00,M-003,Compressor,10.93,8.04,66.33,0.2,Idle,87.44,False
2026-09-07 06:00:00,M-004,Hydraulic Press,8.38,9.54,59.7,0.2,Idle,67.04,False
2026-09-07 06:00:00,M-005,Cooling System,5.64,6.2,52.77,0.2,Idle,45.12,False
2026-09-07 07:00:00,M-001,CNC Machine,34.46,43.09,57.59,1.0,Running,275.68,False
2026-09-07 07:00:00,M-002,Industrial Motor,39.93,50.09,61.03,1.0,Running,319.44,False
2026-09-07 07:00:00,M-003,Compressor,54.36,33.71,61.21,1.0,Running,434.88,False
2026-09-07 07:00:00,M-004,Hydraulic Press,41.77,54.22,58.57,1.0,Running,334.16,False
2026-09-07 07:00:00,M-005,Cooling System,28.93,27.97,51.93,1.0,Running,231.44,False
2026-09-07 08:00:00,M-001,CNC Machine,32.81,36.64,53.84,1.0,Running,262.48,False
2026-09-07 08:00:00,M-002,Industrial Motor,38.0,51.38,60.79,1.0,Running,304.0,False
2026-09-07 08:00:00,M-003,Compressor,50.16,32.32,63.08,1.0,Running,401.28,False
2026-09-07 08:00:00,M-004,Hydraulic Press,49.53,53.43,56.39,1.0,Running,396.24,False
2026-09-07 08:00:00,M-005,Cooling System,24.35,32.58,49.61,1.0,Running,194.8,False
2026-09-07 09:00:00,M-001,CNC Machine,29.4,38.78,51.83,1.0,Running,235.2,False
2026-09-07 09:00:00,M-002,Industrial Motor,37.51,49.59,60.76,1.0,Running,300.08,False
2026-09-07 09:00:00,M-003,Compressor,52.83,36.93,65.32,1.0,Running,422.64,False
2026-09-07 09:00:00,M-004,Hydraulic Press,41.8,49.72,60.12,1.0,Running,334.4,False
2026-09-07 09:00:00,M-005,Cooling System,26.43,28.59,51.64,1.0,Running,211.44,False
2026-09-07 10:00:00,M-001,CNC Machine,31.2,38.93,55.69,1.0,Running,249.6,False
2026-09-07 10:00:00,M-002,Industrial Motor,35.95,49.34,59.02,1.0,Running,287.6,False
2026-09-07 10:00:00,M-003,Compressor,53.55,38.01,68.15,1.0,Running,428.4,False
2026-09-07 10:00:00,M-004,Hydraulic Press,48.09,54.72,55.22,1.0,Running,384.72,False
2026-09-07 10:00:00,M-005,Cooling System,27.91,31.83,50.9,1.0,Running,223.28,False
2026-09-07 11:00:00,M-001,CNC Machine,33.81,42.56,56.0,1.0,Running,270.48,False
2026-09-07 11:00:00,M-002,Industrial Motor,39.69,44.63,58.72,1.0,Running,317.52,False
2026-09-07 11:00:00,M-003,Compressor,51.05,35.61,63.56,1.0,Running,408.4,False
2026-09-07 11:00:00,M-004,Hydraulic Press,42.19,53.06,61.89,1.0,Running,337.52,False
2026-09-07 11:00:00,M-005,Cooling System,27.0,25.63,52.74,1.0,Running,216.0,False
2026-09-07 12:00:00,M-001,CNC Machine,31.81,43.96,54.89,1.0,Running,254.48,False
2026-09-07 12:00:00,M-002,Industrial Motor,37.47,49.58,62.79,1.0,Running,299.76,False
2026-09-07 12:00:00,M-003,Compressor,54.72,37.35,62.07,1.0,Running,437.76,False
2026-09-07 12:00:00,M-004,Hydraulic Press,44.19,49.68,55.99,1.0,Running,353.52,False
2026-09-07 12:00:00,M-005,Cooling System,27.1,30.86,53.31,1.0,Running,216.8,False
2026-09-07 13:00:00,M-001,CNC Machine,35.3,38.4,53.21,1.0,Running,282.4,False
2026-09-07 13:00:00,M-002,Industrial Motor,39.81,48.84,58.86,1.0,Running,318.48,False
2026-09-07 13:00:00,M-003,Compressor,48.16,37.39,66.9,1.0,Running,385.28,False
2026-09-07 13:00:00,M-004,Hydraulic Press,43.39,50.06,57.4,1.0,Running,347.12,False
2026-09-07 13:00:00,M-005,Cooling System,27.02,31.94,50.5,1.0,Running,216.16,False
2026-09-07 14:00:00,M-001,CNC Machine,29.74,41.26,58.64,1.0,Running,237.92,False
2026-09-07 14:00:00,M-002,Industrial Motor,39.9,45.83,60.42,1.0,Running,319.2,False
2026-09-07 14:00:00,M-003,Compressor,51.98,32.24,65.57,1.0,Running,415.84,False
2026-09-07 14:00:00,M-004,Hydraulic Press,48.22,49.25,60.04,1.0,Running,385.76,False
2026-09-07 14:00:00,M-005,Cooling System,27.23,32.21,49.84,1.0,Running,217.84,False
2026-09-07 15:00:00,M-001,CNC Machine,32.38,39.94,56.09,1.0,Running,259.04,False
2026-09-07 15:00:00,M-002,Industrial Motor,37.98,39.66,60.32,1.0,Running,303.84,False
2026-09-07 15:00:00,M-003,Compressor,56.03,34.22,64.84,1.0,Running,448.24,False
2026-09-07 15:00:00,M-004,Hydraulic Press,44.42,55.24,59.87,1.0,Running,355.36,False
2026-09-07 15:00:00,M-005,Cooling System,30.2,33.92,49.82,1.0,Running,241.6,False
2026-09-07 16:00:00,M-001,CNC Machine,31.34,41.15,55.98,1.0,Running,250.72,False
2026-09-07 16:00:00,M-002,Industrial Motor,36.09,50.64,60.14,1.0,Running,288.72,False
2026-09-07 16:00:00,M-003,Compressor,56.5,29.34,62.98,1.0,Running,452.0,False
2026-09-07 16:00:00,M-004,Hydraulic Press,44.16,50.22,60.29,1.0,Running,353.28,False
2026-09-07 16:00:00,M-005,Cooling System,27.97,23.19,51.79,1.0,Running,223.76,False
2026-09-07 17:00:00,M-001,CNC Machine,35.31,40.48,53.23,1.0,Running,282.48,False
2026-09-07 17:00:00,M-002,Industrial Motor,38.81,50.96,62.52,1.0,Running,310.48,False
2026-09-07 17:00:00,M-003,Compressor,49.71,33.13,66.19,1.0,Running,397.68,False
2026-09-07 17:00:00,M-004,Hydraulic Press,40.83,51.7,56.92,1.0,Running,326.64,False
2026-09-07 17:00:00,M-005,Cooling System,29.41,30.93,50.64,1.0,Running,235.28,False
2026-09-07 18:00:00,M-001,CNC Machine,33.0,32.21,52.56,1.0,Running,264.0,False
2026-09-07 18:00:00,M-002,Industrial Motor,31.54,40.25,61.63,1.0,Running,252.32,False
2026-09-07 18:00:00,M-003,Compressor,51.3,35.36,66.78,1.0,Running,410.4,False
2026-09-07 18:00:00,M-004,Hydraulic Press,49.36,52.55,55.21,1.0,Running,394.88,False
2026-09-07 18:00:00,M-005,Cooling System,25.28,29.92,51.54,1.0,Running,202.24,False
2026-09-07 19:00:00,M-001,CNC Machine,33.2,41.16,55.09,1.0,Running,265.6,False
